"","the_geom.type","borocode","boroname","borocd","coundist","assemdist","stsendist","congdist","siteid","benchid","category","benchtype","installati","address","geocodeadd","street","crossstree","borough","comdist","busroute","bid","latitude","longitude","femafldz","femafldt","hrcevac"
"312","Point","3","Brooklyn","318","46","58","19","8","173.0","924.0","Bus Route","backless",2013-09-19,"755 East 100th Street","10051 Flatlands Avenue","Flatlands Avenue","East 100th and 101st Streets","Brooklyn","318.0","B6","Not Applicable","40.645685","-73.8989","X","AREA OF MINIMAL FLOOD HAZARD","3"
"313","Point","3","Brooklyn","312","38","51","17","7","3766.0","313.0","Senior Safety","backed",2017-09-26,"3921 9th Avenue","3921 9th Avenue","9th Avenue","40th Street & 39th Street","Brooklyn","312.0","Not Applicable","Not Applicable","40.645776","-73.995258","X","AREA OF MINIMAL FLOOD HAZARD",NA
"314","Point","3","Brooklyn","307","38","51","20","7","1555.0","436.0","General","backed",2013-01-24,"5108 Fourth Avenue",NA,"4th Avenue","51st Street & 52nd Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.6458","-74.01329","X","AREA OF MINIMAL FLOOD HAZARD",NA
"315","Point","3","Brooklyn","307","38","51","17","7","3780.0","344.0","Senior Safety","backed",2018-01-03,"4523 6th Avenue","4523 6th Avenue","6th Avenue","46th Street & 45th Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.646399","-74.005373","X","AREA OF MINIMAL FLOOD HAZARD",NA
"316","Point","3","Brooklyn","307","38","51","20","7","3132.0","1993.0","General","backed",2015-08-14,"5202 3rd Avenue","5202 3rd Avenue","3rd Avenue","52nd Street and 53rd Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.646472","-74.015852","X","AREA OF MINIMAL FLOOD HAZARD","6"
"317","Point","3","Brooklyn","312","38","51","17","7","3763.0","255.0","Senior Safety","backed",2017-08-23,"4023 8th Avenue","4023 8th Avenue","8th Avenue","40th Street & 41st Street","Brooklyn","312.0","Not Applicable","Not Applicable","40.646542","-73.99805","X","AREA OF MINIMAL FLOOD HAZARD",NA
"318","Point","3","Brooklyn","317","45","58","21","9","2964.0","1268.0","Municipal Facilities","backless",2015-01-12,"5909 Beverly Road","5909 Beverly Road","Beverly Road","Ralph Avenue & East 59th Street","Brooklyn","317.0","B8","Not Applicable","40.646877","-73.920977","X","AREA OF MINIMAL FLOOD HAZARD","4"
"319","Point","3","Brooklyn","317","45","58","21","9","2965.0","702.0","Municipal Facilities","backless",2015-01-12,"5909 Beverly Road","1101 Ralph Avenue","Ralph Avenue","Ralph Avenue and E. 59th Street","Brooklyn","317.0","B47","Not Applicable","40.646877","-73.920977","X","AREA OF MINIMAL FLOOD HAZARD","4"
"320","Point","3","Brooklyn","318","46","58","19","8","2971.0","2327.0","Municipal Facilities","backless",2015-01-02,"10424 Flatlands Avenue","918 East 105th Street","East 105th Street","Flatlands Avenue & Avenue J","Brooklyn","318.0","B103","Not Applicable","40.647197","-73.895171","X","AREA OF MINIMAL FLOOD HAZARD","3"
"321","Point","3","Brooklyn","307","38","51","20","7","1611.0","274.0","General","backless",2013-01-17,"4823 Fourth Avenue","4823 Fourth Avenue","4th Avenue","48th and 49th Streets","Brooklyn","307.0","Not Applicable","Not Applicable","40.647412","-74.011586","X","AREA OF MINIMAL FLOOD HAZARD",NA
"322","Point","3","Brooklyn","318","46","58","19","8","4157.0","1551.0","Bus Route","backless",2018-09-13,"105-10 Flatlands Avenue","105-10 Flatlands Avenue","Flatlands Avenue","E 105th Street & E 106th Street","Brooklyn","318.0","Not Applicable","Not Applicable","40.647622","-73.894522","X","AREA OF MINIMAL FLOOD HAZARD","3"
"323","Point","5","Staten Island","501","49","61","23","11","3302.0","13.0","Municipal Facilities","backed 2",2017-01-28,"300 Richmond Terrace","300 Richmond Terrace","Richmond Terrace","Nicholas Street & St Peters Place","Staten Island","501.0","Not Applicable","Not Applicable","40.64789","-74.083406","X","AREA OF MINIMAL FLOOD HAZARD",NA
"324","Point","3","Brooklyn","318","42","58","19","8","4156.0","1083.0","Bus Route","backless 2",2018-09-13,"764 East 105th Street","764 East 105th Street","Flatlands Avenue","E 104th Street and E 105th Street","Brooklyn","318.0","B82","Not Applicable","40.647919","-73.895127","X","AREA OF MINIMAL FLOOD HAZARD","3"
"325","Point","3","Brooklyn","317","40","42","21","9","2634.0","1181.0","Municipal Facilities","backed",2014-07-24,"2707 Albemarle Road","2707 Albemarle Road","Albemarle Road","East 28th Street & Rogers Avenue","Brooklyn","317.0","Not Applicable","Not Applicable","40.648044","-73.951891","X","AREA OF MINIMAL FLOOD HAZARD",NA
"326","Point","3","Brooklyn","305","42","60","19","8","2902.0","1255.0","Municipal Facilities","backless",2015-01-02,"1330 Pennsylvania Avenue","1330 Pennsylvania Avenue","Pennsylvania Avenue","Twin Pines Drive East & Shroeders Avenue","Brooklyn","305.0","B82","Not Applicable","40.648293","-73.882261","X","AREA OF MINIMAL FLOOD HAZARD","3"
"327","Point","3","Brooklyn","307","39","44","21","9","910.0","546.0","General","backed",2013-05-15,"3011 Fort Hamilton Parkway","3011 Fort Hamilton Parkway","Fort Hamilton Parkway","E 2nd & E 3rd Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.648401","-73.978569","X","AREA OF MINIMAL FLOOD HAZARD",NA
"328","Point","3","Brooklyn","317","40","42","21","9","3535.0","2341.0","General","backless",2016-11-03,"1532 Nostrand Avenue","1532 Nostrand Avenue","Nostrand","Snyder Avenue & Albemare Road","Brooklyn","317.0","B44","Not Applicable","40.648732","-73.949361","X","AREA OF MINIMAL FLOOD HAZARD",NA
"329","Point","3","Brooklyn","317","45","42","21","9","3264.0","2165.0","Municipal Facilities","backed",2016-06-09,"1531 Nostrand Avenue","1531 Nostrand Avenue","Nostrand Avenue","Snyder Avenue & Tilden Avenue","Brooklyn","317.0","Not Applicable","Not Applicable","40.648768","-73.949343","X","AREA OF MINIMAL FLOOD HAZARD",NA
"330","Point","3","Brooklyn","317","40","42","21","9","3273.0","1774.0","Municipal Facilities","backed",2016-06-09,"2263 Bedford Avenue","2263 Bedford Avenue","Bedford Avenue","Snyder Avenue & Erasmus Street","Brooklyn","317.0","Not Applicable","Not Applicable","40.648773","-73.955754","X","AREA OF MINIMAL FLOOD HAZARD",NA
"331","Point","3","Brooklyn","307","39","44","21","9","854.0","84.0","General","backed",2012-07-24,"160 East 5th Street","160 East 5th Street","East 5th Street","Caton Avenue and Fort Hamilton Parkway","Brooklyn","307.0","Not Applicable","Not Applicable","40.648944","-73.976572","X","AREA OF MINIMAL FLOOD HAZARD",NA
"332","Point","3","Brooklyn","307","39","44","21","9","854.0","167.0","General","backed",2012-07-24,"160 East 5th Street","160 East 5th Street","East 5th Street","Caton Avenue and Fort Hamilton Parkway","Brooklyn","307.0","Not Applicable","Not Applicable","40.648944","-73.976572","X","AREA OF MINIMAL FLOOD HAZARD",NA
"333","Point","3","Brooklyn","307","38","51","25","7","1487.0","414.0","General","backed",2013-01-08,"309 47th Street","309 47th Street","47th Street","4th Avenue & 3rd Avenue","Brooklyn","307.0","Not Applicable","Not Applicable","40.649042","-74.012289","X","AREA OF MINIMAL FLOOD HAZARD",NA
"334","Point","3","Brooklyn","307","38","51","25","7","1610.0","390.0","General","backed",2013-01-15,"4520 Fourth Avenue","4520 Fourth Avenue","4th Avenue","45th Street & 46th Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.649111","-74.009845","X","AREA OF MINIMAL FLOOD HAZARD",NA
"335","Point","3","Brooklyn","314","40","42","21","9","2636.0","1204.0","Municipal Facilities","backed",2014-07-24,"18 Marlborough Road","18 Marlborough Road","Marlborough Road","Caton Avenue & Church Avenue","Brooklyn","314.0","Not Applicable","Not Applicable","40.64971","-73.966046","X","AREA OF MINIMAL FLOOD HAZARD",NA
"336","Point","3","Brooklyn","317","45","58","21","9","3707.0","2353.0","Senior Safety","backed",2017-06-20,"941 Utica Avenue","941 Utica Avenue","Utica Avenue","Snyder Avenue & Tilden Avenue","Brooklyn","317.0","Not Applicable","Not Applicable","40.649784","-73.93016","X","AREA OF MINIMAL FLOOD HAZARD","6"
"337","Point","3","Brooklyn","317","40","42","21","9","3050.0","1724.0","General","backed",2014-11-28,"1480 Nostrand Avenue","1480 Nostrand Avenue","Nostrand Avenue","Church Avenue & Erasmus Street","Brooklyn","317.0","B44","Not Applicable","40.650102","-73.949508","X","AREA OF MINIMAL FLOOD HAZARD",NA
"338","Point","3","Brooklyn","318","42","60","19","8","3490.0","470.0","Bus Route","backless 2",2017-02-13,"11112 Flatlands Avenue","11112 Flatlands Avenue","Flatlands Avenue","Louisiana Avenue & Vandalia Avenue","Brooklyn","318.0","B82","Not Applicable","40.65027","-73.890972","X","AREA OF MINIMAL FLOOD HAZARD","3"
"339","Point","3","Brooklyn","317","40","42","21","9","3896.0","237.0","Bus Route","backless 2",2017-08-17,"2193 Bedford Avenue","2412 Church Avenue","Church Avenue","Church Avenue & Erasmus Street","Brooklyn","317.0","B35","Not Applicable","40.650343","-73.955807","X","AREA OF MINIMAL FLOOD HAZARD",NA
"340","Point","3","Brooklyn","318","42","60","19","8","4011.0","524.0","Bus Route","backed",2018-02-26,"11779 Flatlands Avenue","11779 Flatlands Avenue","Flatlands Avenue","Louisiana Avenue & Williams Avenue","Brooklyn","318.0","B82","Not Applicable","40.650786","-73.89043","X","AREA OF MINIMAL FLOOD HAZARD","3"
"341","Point","3","Brooklyn","317","45","42","21","9","2161.0","762.0","Community Health Centers","backless",2013-09-16,"3414 Church Avenue","3414 Church Avenue","Church Avenue","34th and 35th Streets","Brooklyn","317.0","Not Applicable","Not Applicable","40.651014","-73.945471","X","AREA OF MINIMAL FLOOD HAZARD",NA
"342","Point","3","Brooklyn","317","45","42","21","9","3232.0","2022.0","Municipal Facilities","backed",2016-05-05,"3502 Church Avenue","3502 Church Avenue","Church Avenue","East 35th Street & Brooklyn Avenue","Brooklyn","317.0","Not Applicable","Not Applicable","40.651063","-73.944613","X","AREA OF MINIMAL FLOOD HAZARD",NA
"343","Point","3","Brooklyn","317","40","43","20","9","349.0","163.0","Bus Route","backless",2012-07-17,"3517 Church Avenue",NA,"Church Avenue","Brooklyn Avenue and East 35th Street","Brooklyn","317.0","B35","Not Applicable","40.651085","-73.944516","X","AREA OF MINIMAL FLOOD HAZARD",NA
"344","Point","3","Brooklyn","317","45","58","21","9","3894.0","1790.0","Bus Route","backed",2017-08-17,"3604 Church Avenue","3604 Church Avenue","Church Avenue","Brooklyn Avenue & E 37th Street","Brooklyn","317.0","B35","Not Applicable","40.651098","-73.943626","X","AREA OF MINIMAL FLOOD HAZARD",NA
"345","Point","3","Brooklyn","317","41","58","20","9","351.0","147.0","Bus Route","backless",2012-07-17,"3823 Church Avenue",NA,"Church Avenue","East 38th and 39th Streets","Brooklyn","317.0","B35","Not Applicable","40.651196","-73.941607","X","AREA OF MINIMAL FLOOD HAZARD",NA
"346","Point","3","Brooklyn","317","45","58","21","9","3229.0","2328.0","Municipal Facilities","backed",2016-05-05,"3924 Church Avenue","3924 Church Avenue","Church Avenue","39th Street & 40th Street","Brooklyn","317.0","Not Applicable","Not Applicable","40.651237","-73.94066","X","AREA OF MINIMAL FLOOD HAZARD",NA
"347","Point","3","Brooklyn","317","45","58","21","9","4012.0","373.0","Bus Route","backless 2",2018-01-18,"4012 Bob Marley Boulevard","4012 Bob Marley Boulevard","Church Avenue","Albany Avenue & East 40th Street","Brooklyn","317.0","B35","Not Applicable","40.65128","-73.939795","X","AREA OF MINIMAL FLOOD HAZARD",NA
"348","Point","3","Brooklyn","317","45","58","21","9","354.0","156.0","Bus Route","backless",2012-07-17,"4113 & 4115 Church Avenue",NA,"Church Avenue","East 42nd Street and Albany Avenue","Brooklyn","317.0","B35","Not Applicable","40.651346","-73.938811","X","AREA OF MINIMAL FLOOD HAZARD",NA
"349","Point","3","Brooklyn","317","45","58","21","9","357.0","162.0","Bus Route","backless",2012-07-17,"4406A Church Avenue",NA,"Church Avenue","Troy Avenue and East 45th Street","Brooklyn","317.0","B35","Not Applicable","40.651468","-73.935989","X","AREA OF MINIMAL FLOOD HAZARD",NA
"350","Point","3","Brooklyn","305","42","60","19","8","3603.0","2429.0","General","backed",2017-05-20,"177 Vandalia Avenue","177 Vandalia Avenue","Vandalia Avenue","Ardsley Loop & Ardsley Loop","Brooklyn","305.0","B83","Not Applicable","40.651582","-73.882994","X","AREA OF MINIMAL FLOOD HAZARD","3"
"351","Point","3","Brooklyn","305","42","60","19","8","2610.0","1138.0","Municipal Facilities","backless",2014-07-07,"12048 Flatlands Avenue","12048 Flatlands Avenue","Flatlands Avenue","Pennsylvania Avenue & Louisiana Avenue","Brooklyn","305.0","B82","Not Applicable","40.651629","-73.888879","X","AREA OF MINIMAL FLOOD HAZARD","3"
"352","Point","3","Brooklyn","317","45","58","21","9","360.0","160.0","Bus Route","backless",2012-07-18,"4801 & 4805 Church Avenue",NA,"Church Avenue","East 48th & 49th Streets","Brooklyn","317.0","B35","Not Applicable","40.651663","-73.932158","X","AREA OF MINIMAL FLOOD HAZARD","6"
"353","Point","3","Brooklyn","317","45","58","21","9","3704.0","2231.0","Senior Safety","backed",2017-06-20,"5001 Church Avenue","5001 Church Avenue","Church Avenue","Utica Avenue & E 51st Street","Brooklyn","317.0","Not Applicable","Not Applicable","40.651772","-73.930237","X","AREA OF MINIMAL FLOOD HAZARD","6"
"354","Point","3","Brooklyn","307","38","51","25","7","1609.0","335.0","General","backed",2013-01-09,"4004 Fourth Avenue","4004 Fourth Avenue","4th Avenue","40th & 41st Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.651977","-74.006862","X","AREA OF MINIMAL FLOOD HAZARD",NA
"355","Point","3","Brooklyn","307","38","51","25","7","1609.0","376.0","General","backed",2013-01-09,"4004 Fourth Avenue","4004 Fourth Avenue","4th Avenue","40th & 41st Street","Brooklyn","307.0","Not Applicable","Not Applicable","40.651977","-74.006862","X","AREA OF MINIMAL FLOOD HAZARD",NA
"356","Point","3","Brooklyn","317","41","58","20","9","3706.0","145.0","Senior Safety","backed",2017-06-29,"5101 Church Avenue","5101 Church Avenue","Church Avenue","E. 51st Street & E. 52nd Street","Brooklyn","317.0","Not Applicable","Not Applicable","40.651983","-73.92926","X","AREA OF MINIMAL FLOOD HAZARD","6"
"357","Point","3","Brooklyn","317","41","58","20","9","364.0","148.0","Bus Route","backless",2012-07-18,"5117 & 5119 Church Avenue",NA,"Church Avenue","East 51st and 52nd Streets","Brooklyn","317.0","B35","Not Applicable","40.652013","-73.929141","X","AREA OF MINIMAL FLOOD HAZARD","6"
"358","Point","3","Brooklyn","317","40","43","20","9","3265.0","2166.0","Municipal Facilities","backed",2016-06-09,"775 Rogers Avenue","775 Rogers Avenue","Rogers Avenue","Martense Street & Linden Boulevard","Brooklyn","317.0","Not Applicable","Not Applicable","40.652038","-73.952606","X","AREA OF MINIMAL FLOOD HAZARD",NA
"359","Point","4","Queens","410","32","23","15","8","4230.0","463.0","Bus Route","backless",2019-02-05,"163-01 Cross Bay Blvd","163-01 Cross Bay Blvd","Cross Bay Blvd","163rd Avenue & 164th Avenue","Queens","410.0","Q52","Not Applicable","40.652187","-73.838129","X","AREA OF MINIMAL FLOOD HAZARD","1"
"360","Point","3","Brooklyn","317","41","58","20","9","366.0","157.0","Bus Route","backless",2012-07-18,"5317 Church Avenue","5317 Church Avenue","Church Avenue","East 53rd and 54th Streets","Brooklyn","317.0","B35","Not Applicable","40.652346","-73.927259","X","AREA OF MINIMAL FLOOD HAZARD","6"
"361","Point","3","Brooklyn","318","42","60","19","8","3491.0","347.0","Bus Route","backed 2",2018-01-23,"Breukelen Ballfields","11111 Flatlands Avenue","Flatlands Avenue","Louisiana Avenue & Vandalia Avenue","Brooklyn","318.0","B82","Not Applicable","40.65236","-73.892514","X","AREA OF MINIMAL FLOOD HAZARD","3"
"362","Point","3","Brooklyn","317","41","58","20","9","3713.0","89.0","Bus Route","backless 2",2017-05-20,"5713 Church Avenue","5758 Kings Highway","Kings Highway","Kings Highway & E 57th Street","Brooklyn","317.0","B7","Not Applicable","40.652533","-73.923511","X","AREA OF MINIMAL FLOOD HAZARD","6"
"363","Point","3","Brooklyn","317","45","58","21","9","3489.0","2204.0","Bus Route","backless",2017-02-13,"6001 Church Avenue","6001 Church Avenue","Ralph Avenue & Remsen Avenue","Ralph Avenue","Brooklyn","317.0","B47","Not Applicable","40.652567","-73.920689","X","AREA OF MINIMAL FLOOD HAZARD","6"
"364","Point","3","Brooklyn","307","38","51","20","7","2755.0","1539.0","Municipal Facilities","backed",2014-10-06,"427 38th Street","427 38th Street","38th Street","4th Avenue & 5th Avenue","Brooklyn","307.0","Not Applicable","Not Applicable","40.652701","-74.004743","X","AREA OF MINIMAL FLOOD HAZARD",NA
"365","Point","3","Brooklyn","305","42","60","19","8","4014.0","698.0","Bus Route","backless 2",2018-08-09,"225 Vandalia Avenue","225 Vandalia Avenue","Vandalia Avenue","Van Siclen Avenue & Bethel Loop","Brooklyn","305.0","B83","Not Applicable","40.652718","-73.88216","X","AREA OF MINIMAL FLOOD HAZARD","3"
"366","Point","3","Brooklyn","317","40","43","20","9","3895.0","234.0","Bus Route","backless 2",2017-08-17,"755 Rogers Avenue","755 Rogers Avenue","Rogers Avenue","Lenox Road & Linden Blvd","Brooklyn","317.0","B49","Not Applicable","40.652749","-73.952681","X","AREA OF MINIMAL FLOOD HAZARD",NA
"367","Point","3","Brooklyn","317","42","58","21","9","3712.0","12.0","Senior Safety","backed 2",2017-05-20,"9006 Church Avenue","577 Remsen Avenue","Remsen Avenue","Remsen Avenue & Avenue A","Brooklyn","317.0","Not Applicable","Not Applicable","40.652879","-73.919806","X","AREA OF MINIMAL FLOOD HAZARD","6"
"368","Point","3","Brooklyn","307","38","51","20","7","2893.0","874.0","Municipal Facilities","backless",2015-01-05,"987 4th Avenue","985 4th Avenue","4th Avenue","38th Street and 39th Street","Brooklyn","307.0","B70","Not Applicable","40.652932","-74.005838","X","AREA OF MINIMAL FLOOD HAZARD",NA
"369","Point","4","Queens","410","32","23","15","8","4229.0","853.0","Bus Route","backless",2019-02-05,"162-54 Cross Bay Blvd","162-54 Cross Bay Blvd","Cross Bay Blvd","162nd Avenue & 163rd Avenue","Queens","410.0","Q52","Not Applicable","40.653227","-73.838414","X","AREA OF MINIMAL FLOOD HAZARD","1"
